turn number,turn,node number,decition time,move,
51,black,569240,0.14331143116578459740,Black knight from D7 to B6,
52,white,1429825,0.37108384724706411362,White rook from G1 to F1,
53,black,758127,0.20118334423750638962,Black knight from E7 to C6,
54,white,922476,0.24287591408938169479,White bishop from C1 to A3,
55,black,7518061,1.94389526685699820518,Black knight from B6 to D7,
56,white,2356525,0.61581135028973221779,White king from D1 to E1,
57,black,8197127,2.08261439716443419456,Black knight from C6 to A7,
58,white,2574226,0.66456029005348682404,White knight from C3 to D1,
59,black,7035174,1.69818903924897313118,Black rook from F8 to H8,
60,white,1385917,0.35231462167575955391,White queen from H3 to F3,
61,black,4438596,1.06683128885924816132,Black rook from H8 to F8,
62,white,10824117,2.64557838113978505135,White rook from F1 to G1,
63,black,19767089,4.65908060409128665924,Black rook from F8 to H8,
64,white,4562980,1.11193958623334765434,White queen from F3 to D5,
65,black,9496780,2.34910340281203389168,Black queen from A6 to B6,
66,white,9776222,2.37414552457630634308,White queen from D5 to F3,
67,black,11758711,2.77105128020048141479,Black knight from D7 to F8,
68,white,226309719,54.02560664387419819832,White rook from G1 to G2,
69,black,114419596,26.59498722478747367859,Black king from E8 to E7,
70,white,236857,0.06296229828149080276,White queen from F3 to H3,
71,black,639657,0.16825601970776915550,Black knight from F8 to D7,
72,white,196725,0.04963367665186524391,White knight from D1 to C3,
73,black,135110,0.03391299676150083542,Black rook from H8 to E8,
74,white,111700,0.02841017115861177444,White knight from C3 to D5,
75,black,60343,0.01689370209351181984,Black king from E7 to D6,
76,white,1859927,0.50225657504051923752,White knight from D5 to B6,
77,black,1804678,0.48274441249668598175,Black knight from D7 to B6,
78,white,358420,0.09497178811579942703,White rook from A1 to B1,
79,black,929323,0.24710485897958278656,Black rook from E8 to D8,
80,white,712039,0.18465518159791827202,White rook from B1 to A1,
81,black,693349,0.18593760393559932709,Black bishop from C8 to D7,
82,white,2111159,0.56363677699118852615,White queen from H3 to G3,
83,black,3848024,1.01725715491920709610,Black bishop from D7 to C6,
84,white,1058589,0.27900910843163728714,White pawn from F2 to F3,
85,black,748431,0.20145372720435261726,Black rook from D8 to C8,
86,white,649062,0.17278734361752867699,White pawn from D2 to D4,
87,black,518638,0.14377190545201301575,Black knight from B6 to D7,
88,white,929046,0.24735589371994137764,White rook from A1 to D1,
89,black,1635562,0.43075995566323399544,Black rook from C8 to G8,
90,white,827339,0.22767614480108022690,White pawn from D4 to E5,
91,black,67512,0.01798894209787249565,Black king from D6 to E6,
92,white,38014744,9.06294276425614953041,White rook from D1 to D6,
93,black,337912,0.09117956319823861122,Black king from E6 to E7,
94,white,17209949,4.46247295057401061058,White pawn from E5 to E6,
95,black,7256105,1.88277924805879592896,Black knight from D7 to E5,
96,white,9797550,2.46502572158351540565,White bishop from A3 to C5,
97,black,2669773,0.69295069202780723572,Black pawn from B7 to B6,
98,white,7883791,1.99199474044144153595,White rook from D6 to C6,
99,black,58918,0.01526743732392787933,Black pawn from B6 to C5,
100,white,202825,0.05264027277007699013,White rook from C6 to C7,
101,black,69151,0.01922531006857752800,Black king from E7 to E6,
102,white,283281,0.07738277874886989594,White rook from C7 to A7,
103,black,298256,0.08430034248158335686,Black rook from G8 to F8,
104,white,163194,0.04514914145693182945,White rook from G2 to F2,
105,black,571628,0.15753821237012743950,Black rook from B8 to C8,
106,white,158286,0.04271907918155193329,White pawn from E3 to E4,
107,black,325083,0.08925881702452898026,Black rook from F8 to G8,
108,white,124914,0.03315855562686920166,White queen from G3 to G2,
109,black,149298,0.04109390266239643097,Black bishop from H6 to G7,
110,white,92754,0.02366427564993500710,White rook from A7 to A5,
111,black,148540,0.03834629105404019356,Black pawn from H7 to H6,
112,white,123545,0.03129620943218469620,White pawn from A2 to A4,
113,black,115239,0.03021801635622978210,Black rook from G8 to D8,
114,white,110386,0.02852675877511501312,White queen from G2 to H1,
115,black,128911,0.03287217812612652779,Black king from E6 to D7,
116,white,220990,0.05258101224899291992,White pawn from F3 to F4,
117,black,363488,0.08826575567945837975,Black pawn from G5 to F4,
118,white,210801,0.05120397312566637993,White rook from F2 to F1,
119,black,66567,0.01612279750406742096,Black rook from D8 to F8,
120,white,359225,0.08556578820571303368,White rook from A5 to A7,
121,black,33662,0.00784971611574292183,Black rook from C8 to C7,
122,white,376230,0.08810195000842213631,White rook from A7 to C7,
123,black,7048,0.00173457199707627296,Black king from D7 to C7,
124,white,33098,0.00746485078707337379,White rook from F1 to F4,
125,black,65015,0.01450644014403223991,Black rook from F8 to F7,
126,white,55622,0.01242744503542780876,White knight from H2 to F1,
127,black,37348,0.00827121641486883163,Black king from C7 to B7,
128,white,65121,0.01394406054168939590,White queen from H1 to H4,
129,black,46167,0.01051894808188080788,Black bishop from G7 to H8,
130,white,107971,0.02395687531679868698,White rook from F4 to F5,
131,black,55539,0.01289783045649528503,Black king from B7 to B6,
132,white,74982,0.01727777067571878433,White knight from F1 to G3,
133,black,47822,0.01159807713702321053,Black king from B6 to A6,
134,white,55717,0.01289635756984353065,White rook from F5 to F4,
135,black,37255,0.00890196813270449638,Black bishop from H8 to G7,
136,white,57834,0.01336940284818410873,White king from E1 to D2,
137,black,36121,0.00896292040124535561,Black king from A6 to A7,
138,white,110749,0.02560647111386060715,White knight from G3 to F5,
139,black,52622,0.01272438466548919678,Black bishop from G7 to F8,
140,white,135806,0.03199684340506792068,White knight from F5 to G3,
141,black,51367,0.01200021617114543915,Black bishop from F8 to G7,
142,white,110749,0.02557672094553709030,White bishop from E2 to D3,
143,black,46834,0.01133550563827157021,Black rook from F7 to D7,
144,white,14287,0.00371507974341511726,White rook from F4 to F6,
145,black,50652,0.01298655755817890167,Black rook from D7 to D3,
146,white,8856,0.00209770724177360535,White king from D2 to C1,
147,black,75230,0.01727165980264544487,Black rook from D3 to C3,
148,white,4409,0.00115224812179803848,White king from C1 to D1,
149,black,57233,0.01319808932021260262,Black rook from C3 to G3,
150,white,14301,0.00337596563622355461,White rook from F6 to A6,
151,black,14751,0.00334731210023164749,Black king from A7 to A6,
152,white,2322,0.00066400971263647079,White queen from H4 to G3,
153,black,9915,0.00213055172935128212,Black knight from E5 to D7,
154,white,9330,0.00187901034951210022,White queen from G3 to C7,
155,black,6609,0.00154520105570554733,Black knight from D7 to E5,
156,white,6912,0.00154814776033163071,White queen from C7 to G7,
157,black,3486,0.00085728056728839874,Black knight from E5 to C6,
158,white,4273,0.00090427463874220848,White king from D1 to D2,
159,black,3878,0.00099456775933504105,Black knight from C6 to A7,
160,white,2310,0.00053120497614145279,White queen from G7 to C7,
161,black,730,0.00022428948432207108,Black knight from A7 to C6,
162,white,2246,0.00053616985678672791,White queen from C7 to C6,
163,black,117,0.00005100481212139130,Black king from A6 to A7,
164,white,1294,0.00026939995586872101,White queen from C6 to C7,
165,black,225,0.00007663806900382042,Black king from A7 to A8,
166,white,526,0.00012041488662362099,White pawn from A4 to A5,
167,black,0,0.00000045076012611389,Stalemate,
