turn number,turn,node number,decition time,move,
0,white,9627,0.00173491099849343300,White pawn from E2 to E3,
1,black,13708,0.00249513750895857811,Black pawn from G7 to G5,
2,white,31185,0.00611712411046028137,White knight from G1 to F3,
3,black,18075,0.00362566672265529633,Black pawn from F7 to F6,
4,white,40778,0.00884071877226233482,White pawn from H2 to H4,
5,black,86434,0.01902586221694946289,Black bishop from F8 to H6,
6,white,1025964,0.24309902824461460114,White pawn from G2 to G4,
7,black,339847,0.08362971618771553040,Black pawn from C7 to C6,
8,white,1439607,0.35629958333447575569,White bishop from F1 to G2,
9,black,390349,0.09907595301046967506,Black pawn from E7 to E5,
10,white,30063982,7.89306330727413296700,White pawn from H4 to H5,
11,black,133665,0.03579477034509181976,Black pawn from D7 to D6,
12,white,2501844,0.65142024960368871689,White knight from F3 to H2,
13,black,152831,0.03924946719780564308,Black king from E8 to F7,
14,white,339370,0.08786579407751560211,White queen from D1 to E2,
15,black,299693,0.07601146539673209190,Black queen from D8 to A5,
16,white,681909,0.18128553405404090881,White queen from E2 to F3,
17,black,714273,0.18259468255564570427,Black knight from B8 to D7,
18,white,1991778,0.50777481589466333389,White rook from H1 to G1,
19,black,709287,0.18449237989261746407,Black rook from A8 to B8,
20,white,1148990,0.29432068439200520515,White king from E1 to D1,
21,black,921789,0.23991427570581436157,Black king from F7 to E7,
22,white,2089110,0.51539144432172179222,White king from D1 to E2,
23,black,3294650,0.84332212572917342186,Black queen from A5 to A6,
24,white,56795,0.01442782301455736160,White king from E2 to D1,
25,black,639814,0.17287625279277563095,Black king from E7 to E8,
26,white,9324917,2.41136748483404517174,White bishop from G2 to F1,
27,black,489526,0.12832144787535071373,Black queen from A6 to B6,
28,white,2455931,0.61568245803937315941,White bishop from F1 to D3,
29,black,919221,0.23631989350542426109,Black knight from D7 to C5,
30,white,27135966,7.20028603402897715569,White bishop from D3 to E2,
31,black,1992142,0.54197154706344008446,Black knight from C5 to D7,
32,white,2298641,0.57743842480704188347,White queen from F3 to F5,
33,black,4410256,1.14984263619408011436,Black pawn from A7 to A5,
34,white,5687465,1.44461334683001041412,White queen from F5 to E6,
35,black,87491,0.02319019893184304237,Black king from E8 to D8,
36,white,807565,0.20284601626917719841,White queen from E6 to D6,
37,black,1483091,0.38730042753741145134,Black pawn from C6 to C5,
38,white,503187,0.12638987321406602859,White queen from D6 to D5,
39,black,1604455,0.43340011127293109894,Black bishop from H6 to G7,
40,white,849605,0.21189431613311171532,White queen from D5 to H1,
41,black,481414,0.12405982380732893944,Black knight from G8 to E7,
42,white,207482,0.04988179868087172508,White pawn from B2 to B3,
43,black,439864,0.11095168115571141243,Black bishop from G7 to H6,
44,white,821670,0.20771176600828766823,White pawn from C2 to C4,
45,black,461951,0.11857197992503643036,Black rook from H8 to F8,
46,white,2600860,0.64762763679027557373,White queen from H1 to G2,
47,black,658548,0.16360716614872217178,Black king from D8 to E8,
48,white,1816445,0.43598423572257161140,White queen from G2 to H3,
49,black,214867,0.05529353208839893341,Black queen from B6 to A6,
50,white,449360,0.11307016480714082718,White knight from B1 to C3,
51,black,569240,0.14309023553505539894,Black knight from D7 to B6,
52,white,1429825,0.37093198671936988831,White rook from G1 to F1,
53,black,758127,0.20101090567186474800,Black knight from E7 to C6,
54,white,922476,0.24288191879168152809,White bishop from C1 to A3,
55,black,7518061,1.94355199951678514481,Black knight from B6 to D7,
56,white,2356525,0.61587699968367815018,White king from D1 to E1,
57,black,8197127,2.08300672145560383797,Black knight from C6 to A7,
58,white,2574226,0.66456437529996037483,White knight from C3 to D1,
59,black,7035174,1.69831798085942864418,Black rook from F8 to H8,
60,white,1385917,0.35227293334901332855,White queen from H3 to F3,
61,black,4438596,1.06639532092958688736,Black rook from H8 to F8,
62,white,10824117,2.64515137439593672752,White rook from F1 to G1,
63,black,19767089,4.65856436081230640411,Black rook from F8 to H8,
64,white,4562980,1.11139748850837349892,White queen from F3 to D5,
65,black,9496780,2.34881249722093343735,Black queen from A6 to B6,
66,white,9776222,2.37334535550326108932,White queen from D5 to F3,
67,black,11758711,2.77105560293421149254,Black knight from D7 to F8,
68,white,226309719,54.01709781400859355927,White rook from G1 to G2,
69,black,114419596,26.59180522710084915161,Black king from E8 to E7,
70,white,236857,0.06284345127642154694,White queen from F3 to H3,
71,black,639657,0.16830952977761626244,Black knight from F8 to D7,
72,white,196725,0.04969978379085659981,White knight from D1 to C3,
73,black,135110,0.03391922498121857643,Black rook from H8 to E8,
74,white,111700,0.02841585269197821617,White knight from C3 to D5,
75,black,60343,0.01686909655109047890,Black king from E7 to D6,
76,white,1859927,0.50215164804831147194,White knight from D5 to B6,
77,black,1804678,0.48301575472578406334,Black knight from D7 to B6,
78,white,358420,0.09496418526396155357,White rook from A1 to B1,
79,black,929323,0.24719808390364050865,Black rook from E8 to D8,
80,white,712039,0.18460761755704879761,White rook from B1 to A1,
81,black,693349,0.18578202882781624794,Black bishop from C8 to D7,
82,white,2111159,0.56380606442689895630,White queen from H3 to G3,
83,black,3848024,1.01738208252936601639,Black bishop from D7 to C6,
