turn number,turn,node number,decition time,move,
0,white,9627,0.00174589455127716064,White pawn from E2 to E3,
1,black,13708,0.00248457305133342743,Black pawn from G7 to G5,
2,white,31185,0.00610451726242899895,White knight from G1 to F3,
3,black,18075,0.00362539663910865784,Black pawn from F7 to F6,
4,white,40778,0.00882827211171388626,White pawn from H2 to H4,
5,black,86434,0.01904240902513265610,Black bishop from F8 to H6,
6,white,1025964,0.24309752369299530983,White pawn from G2 to G4,
7,black,339847,0.08361439919099211693,Black pawn from C7 to C6,
8,white,1439607,0.35633453680202364922,White bishop from F1 to G2,
9,black,390349,0.09902142407372593880,Black pawn from E7 to E5,
10,white,30063982,7.89269776595756411552,White pawn from H4 to H5,
11,black,133665,0.03580574644729495049,Black pawn from D7 to D6,
12,white,2501844,0.65125691704452037811,White knight from F3 to H2,
13,black,152831,0.03928506653755903244,Black king from E8 to F7,
14,white,339370,0.08772650687023997307,White queen from D1 to E2,
15,black,299693,0.07588868401944637299,Black queen from D8 to A5,
16,white,681909,0.18137892056256532669,White queen from E2 to F3,
17,black,714273,0.18270099721848964691,Black knight from B8 to D7,
18,white,1991778,0.50760437920689582825,White rook from H1 to G1,
19,black,709287,0.18383418582379817963,Black rook from A8 to B8,
20,white,1148990,0.29448557505384087563,White king from E1 to D1,
21,black,921789,0.24003972671926021576,Black king from F7 to E7,
22,white,2089110,0.51529519213363528252,White king from D1 to E2,
23,black,3294650,0.84342925529927015305,Black queen from A5 to A6,
24,white,56795,0.01449936768040060997,White king from E2 to D1,
25,black,639814,0.17302421852946281433,Black king from E7 to E8,
26,white,9324917,2.41135469125583767891,White bishop from G2 to F1,
27,black,489526,0.12824713485315442085,Black queen from A6 to B6,
28,white,2455931,0.61548852222040295601,White bishop from F1 to D3,
29,black,919221,0.23642323212698101997,Black knight from D7 to C5,
30,white,27135966,7.19998320331797003746,White bishop from D3 to E2,
31,black,1992142,0.54162765061482787132,Black knight from C5 to D7,
32,white,2298641,0.57740019215270876884,White queen from F3 to F5,
33,black,4410256,1.14975758921355009079,Black pawn from A7 to A5,
34,white,5687465,1.44466770114377140999,White queen from F5 to E6,
35,black,87491,0.02322309697046875954,Black king from E8 to D8,
36,white,807565,0.20281562488526105881,White queen from E6 to D6,
37,black,1483091,0.38734160875901579857,Black pawn from C6 to C5,
38,white,503187,0.12655243789777159691,White queen from D6 to D5,
39,black,1604455,0.43345238873735070229,Black bishop from H6 to G7,
40,white,849605,0.21187519980594515800,White queen from D5 to H1,
41,black,481414,0.12412891304120421410,Black knight from G8 to E7,
42,white,207482,0.04992186464369297028,White pawn from B2 to B3,
43,black,439864,0.11100566992536187172,Black bishop from G7 to H6,
44,white,821670,0.20774734392762184143,White pawn from C2 to C4,
45,black,461951,0.11865144036710262299,Black rook from H8 to F8,
46,white,2600860,0.64757492579519748688,White queen from H1 to G2,
47,black,658548,0.16364368982613086700,Black king from D8 to E8,
48,white,1816445,0.43618209753185510635,White queen from G2 to H3,
49,black,214867,0.05517940968275070190,Black queen from B6 to A6,
50,white,449360,0.11305482825264334679,White knight from B1 to C3,
51,black,569240,0.14324126625433564186,Black knight from D7 to B6,
52,white,1429825,0.37124323332682251930,White rook from G1 to F1,
53,black,758127,0.20102347387000918388,Black knight from E7 to C6,
54,white,922476,0.24292780272662639618,White bishop from C1 to A3,
55,black,7518061,1.94408927671611309052,Black knight from B6 to D7,
56,white,2356525,0.61578072793781757355,White king from D1 to E1,
57,black,8197127,2.08333537913858890533,Black knight from C6 to A7,
58,white,2574226,0.66473474772647023201,White knight from C3 to D1,
59,black,7035174,1.69793117139488458633,Black rook from F8 to H8,
60,white,1385917,0.35237821796908974648,White queen from H3 to F3,
61,black,4438596,1.06647311290726065636,Black rook from H8 to F8,
62,white,10824117,2.64456116966903209686,White rook from F1 to G1,
63,black,19767089,4.65826011868193745613,Black rook from F8 to H8,
64,white,4562980,1.11140618892386555672,White queen from F3 to D5,
65,black,9496780,2.34866135939955711365,Black queen from A6 to B6,
66,white,9776222,2.37433229526504874229,White queen from D5 to F3,
67,black,11758711,2.77170801069587469101,Black knight from D7 to F8,
68,white,226309719,54.02514580963179469109,White rook from G1 to G2,
69,black,114419596,26.59514371072873473167,Black king from E8 to E7,
70,white,236857,0.06303890887647867203,White queen from F3 to H3,
71,black,639657,0.16866276273503899574,Black knight from F8 to D7,
72,white,196725,0.04967764625325798988,White knight from D1 to C3,
73,black,135110,0.03389256587252020836,Black rook from H8 to E8,
74,white,111700,0.02840509824454784393,White knight from C3 to D5,
75,black,60343,0.01687909988686442375,Black king from E7 to D6,
76,white,1859927,0.50200826674699783325,White knight from D5 to B6,
77,black,1804678,0.48283026693388819695,Black knight from D7 to B6,
78,white,358420,0.09499391121789813042,White rook from A1 to B1,
79,black,929323,0.24726912006735801697,Black rook from E8 to D8,
80,white,712039,0.18448121752589941025,White rook from B1 to A1,
81,black,693349,0.18586039636284112930,Black bishop from C8 to D7,
82,white,2111159,0.56375934416428208351,White queen from H3 to G3,
83,black,3848024,1.01723767491057515144,Black bishop from D7 to C6,
84,white,1058589,0.27897803578525781631,White pawn from F2 to F3,
85,black,748431,0.20135017577558755875,Black rook from D8 to C8,
86,white,649062,0.17264084378257393837,White pawn from D2 to D4,
87,black,518638,0.14338679471984505653,Black knight from B6 to D7,
88,white,929046,0.24729564459994435310,White rook from A1 to D1,
89,black,1635562,0.43069823551923036575,Black rook from C8 to G8,
90,white,827339,0.22775018075481057167,White pawn from D4 to E5,
91,black,67512,0.01797935273498296738,Black king from D6 to E6,
92,white,38014744,9.06318374676629900932,White rook from D1 to D6,
93,black,337912,0.09103949600830674171,Black king from E6 to E7,
94,white,17209949,4.46250918181613087654,White pawn from E5 to E6,
95,black,7256105,1.88344907760620117188,Black knight from D7 to E5,
96,white,9797550,2.46582198282703757286,White bishop from A3 to C5,
97,black,2669773,0.69287381507456302643,Black pawn from B7 to B6,
98,white,7883791,1.99185685813426971436,White rook from D6 to C6,
99,black,58918,0.01527584996074438095,Black pawn from B6 to C5,
100,white,202825,0.05264154635369777679,White rook from C6 to C7,
101,black,69151,0.01926017878577113152,Black king from E7 to E6,
102,white,283281,0.07728301035240292549,White rook from C7 to A7,
103,black,298256,0.08424982801079750061,Black rook from G8 to F8,
104,white,163194,0.04512102622538805008,White rook from G2 to F2,
105,black,571628,0.15747996838763356209,Black rook from B8 to C8,
106,white,158286,0.04277236759662628174,White pawn from E3 to E4,
107,black,325083,0.08928875578567385674,Black rook from F8 to G8,
108,white,124914,0.03313037427142262459,White queen from G3 to G2,
109,black,149298,0.04105664463713765144,Black bishop from H6 to G7,
110,white,92754,0.02368935802951455116,White rook from A7 to A5,
111,black,148540,0.03830707306042313576,Black pawn from H7 to H6,
112,white,123545,0.03131885780021548271,White pawn from A2 to A4,
113,black,115239,0.03022207599133253098,Black rook from G8 to D8,
114,white,110386,0.02852760907262563705,White queen from G2 to H1,
115,black,128911,0.03281166171655058861,Black king from E6 to D7,
116,white,220990,0.05247286288067698479,White pawn from F3 to F4,
117,black,363488,0.08826684812083840370,Black pawn from G5 to F4,
118,white,210801,0.05143724707886576653,White rook from F2 to F1,
119,black,66567,0.01611454319208860397,Black rook from D8 to F8,
120,white,359225,0.08550766948610544205,White rook from A5 to A7,
121,black,33662,0.00786231551319360733,Black rook from C8 to C7,
122,white,376230,0.08806212665513157845,White rook from A7 to C7,
123,black,7048,0.00173206161707639694,Black king from D7 to C7,
124,white,33098,0.00746694300323724747,White rook from F1 to F4,
125,black,65015,0.01450893655419349670,Black rook from F8 to F7,
126,white,55622,0.01242666458711028099,White knight from H2 to F1,
127,black,37348,0.00826182076707482338,Black king from C7 to B7,
128,white,65121,0.01393814245238900185,White queen from H1 to H4,
129,black,46167,0.01050384808331727982,Black bishop from G7 to H8,
130,white,107971,0.02393644768744707108,White rook from F4 to F5,
131,black,55539,0.01292285695672035217,Black king from B7 to B6,
132,white,74982,0.01725346874445676804,White knight from F1 to G3,
133,black,47822,0.01161498203873634338,Black king from B6 to A6,
134,white,55717,0.01288472069427371025,White rook from F5 to F4,
135,black,37255,0.00889899395406246185,Black bishop from H8 to G7,
136,white,57834,0.01340093789622187614,White king from E1 to D2,
137,black,36121,0.00891976710408926010,Black king from A6 to A7,
138,white,110749,0.02559378789737820625,White knight from G3 to F5,
139,black,52622,0.01273497287184000015,Black bishop from G7 to F8,
140,white,135806,0.03192676277831196785,White knight from F5 to G3,
141,black,51367,0.01207532174885272980,Black bishop from F8 to G7,
142,white,110749,0.02559911971911787987,White bishop from E2 to D3,
143,black,46834,0.01130971219390630722,Black rook from F7 to D7,
144,white,14287,0.00372032029554247856,White rook from F4 to F6,
145,black,50652,0.01298480620607733727,Black rook from D7 to D3,
146,white,8856,0.00209885416552424431,White king from D2 to C1,
147,black,75230,0.01729821925982832909,Black rook from D3 to C3,
148,white,4409,0.00115420157089829445,White king from C1 to D1,
149,black,57233,0.01318381307646632195,Black rook from C3 to G3,
150,white,14301,0.00336616020649671555,White rook from F6 to A6,
151,black,14751,0.00335122225806117058,Black king from A7 to A6,
152,white,2322,0.00066030817106366158,White queen from H4 to G3,
153,black,9915,0.00213593477383255959,Black knight from E5 to D7,
154,white,9330,0.00187878217548131943,White queen from G3 to C7,
155,black,6609,0.00155001273378729820,Black knight from D7 to E5,
156,white,6912,0.00154670327901840210,White queen from C7 to G7,
157,black,3486,0.00085330009460449219,Black knight from E5 to C6,
158,white,4273,0.00090274401009082794,White king from D1 to D2,
159,black,3878,0.00098573137074708939,Black knight from C6 to A7,
160,white,2310,0.00053382618352770805,White queen from G7 to C7,
161,black,730,0.00022485665977001190,Black knight from A7 to C6,
162,white,2246,0.00053720828145742416,White queen from C7 to C6,
163,black,117,0.00005069887265563011,Black king from A6 to A7,
164,white,1294,0.00027115223929286003,White queen from C6 to C7,
165,black,225,0.00007764669135212898,Black king from A7 to A8,
166,white,526,0.00012127170339226723,White pawn from A4 to A5,
167,black,0,0.00000046007335186005,Stalemate,
