turn number,turn,node number,decition time,move,
0,white,9627,0.00172702781856060028,White pawn from E2 to E3,
1,black,13708,0.00252334307879209518,Black pawn from G7 to G5,
2,white,31185,0.00611434690654277802,White knight from G1 to F3,
3,black,18075,0.00362941157072782516,Black pawn from F7 to F6,
4,white,40778,0.00883748196065425873,White pawn from H2 to H4,
5,black,86434,0.01903322804719209671,Black bishop from F8 to H6,
6,white,1025964,0.24304125923663377762,White pawn from G2 to G4,
7,black,339847,0.08357371343299746513,Black pawn from C7 to C6,
8,white,1439607,0.35629728669300675392,White bishop from F1 to G2,
9,black,390349,0.09899898525327444077,Black pawn from E7 to E5,
10,white,30063982,7.89954051002860069275,White pawn from H4 to H5,
11,black,133665,0.03576360130682587624,Black pawn from D7 to D6,
12,white,2501844,0.65110333263874053955,White knight from F3 to H2,
13,black,152831,0.03924075653776526451,Black king from E8 to F7,
14,white,339370,0.08773410692811012268,White queen from D1 to E2,
15,black,299693,0.07585786562412977219,Black queen from D8 to A5,
16,white,681909,0.18155708862468600273,White queen from E2 to F3,
17,black,714273,0.18256499897688627243,Black knight from B8 to D7,
18,white,1991778,0.50776231009513139725,White rook from H1 to G1,
19,black,709287,0.18382931733503937721,Black rook from A8 to B8,
20,white,1148990,0.29422208201140165329,White king from E1 to D1,
21,black,921789,0.23989750491455197334,Black king from F7 to E7,
22,white,2089110,0.51522604795172810555,White king from D1 to E2,
23,black,3294650,0.84325456852093338966,Black queen from A5 to A6,
24,white,56795,0.01444220310077071190,White king from E2 to D1,
25,black,639814,0.17314164200797677040,Black king from E7 to E8,
26,white,9324917,2.41124888602644205093,White bishop from G2 to F1,
27,black,489526,0.12831970537081360817,Black queen from A6 to B6,
28,white,2455931,0.61559197865426540375,White bishop from F1 to D3,
29,black,919221,0.23626075871288776398,Black knight from D7 to C5,
30,white,27135966,7.19993602950125932693,White bishop from D3 to E2,
31,black,1992142,0.54150840174406766891,Black knight from C5 to D7,
32,white,2298641,0.57744006952270865440,White queen from F3 to F5,
33,black,4410256,1.14932426391169428825,Black pawn from A7 to A5,
34,white,5687465,1.44410574482753872871,White queen from F5 to E6,
35,black,87491,0.02319238381460309029,Black king from E8 to D8,
36,white,807565,0.20292488206177949905,White queen from E6 to D6,
37,black,1483091,0.38715616986155509949,Black pawn from C6 to C5,
38,white,503187,0.12641865108162164688,White queen from D6 to D5,
39,black,1604455,0.43348579667508602142,Black bishop from H6 to G7,
40,white,849605,0.21176922740414738655,White queen from D5 to H1,
41,black,481414,0.12411474063992500305,Black knight from G8 to E7,
42,white,207482,0.04983965167775750160,White pawn from B2 to B3,
43,black,439864,0.11095248861238360405,Black bishop from G7 to H6,
44,white,821670,0.20771626429632306099,White pawn from C2 to C4,
45,black,461951,0.11862986208871006966,Black rook from H8 to F8,
46,white,2600860,0.64733536215499043465,White queen from H1 to G2,
47,black,658548,0.16383177042007446289,Black king from D8 to E8,
48,white,1816445,0.43614085344597697258,White queen from G2 to H3,
49,black,214867,0.05517623387277126312,Black queen from B6 to A6,
50,white,449360,0.11313301976770162582,White knight from B1 to C3,
51,black,569240,0.14312658505514264107,Black knight from D7 to B6,
52,white,1429825,0.37096206983551383018,White rook from G1 to F1,
53,black,758127,0.20111281378194689751,Black knight from E7 to C6,
54,white,922476,0.24282303219661116600,White bishop from C1 to A3,
55,black,7518061,1.94322282029315829277,Black knight from B6 to D7,
56,white,2356525,0.61563960835337638855,White king from D1 to E1,
57,black,8197127,2.08296644594520330429,Black knight from C6 to A7,
58,white,2574226,0.66475060861557722092,White knight from C3 to D1,
59,black,7035174,1.69808336952701210976,Black rook from F8 to H8,
60,white,1385917,0.35216546664014458656,White queen from H3 to F3,
61,black,4438596,1.06701786443591117859,Black rook from H8 to F8,
62,white,10824117,2.64506428968161344528,White rook from F1 to G1,
63,black,19767089,4.65786295570433139801,Black rook from F8 to H8,
64,white,4562980,1.11159880412742495537,White queen from F3 to D5,
65,black,9496780,2.34934068704023957253,Black queen from A6 to B6,
66,white,9776222,2.37369191786274313927,White queen from D5 to F3,
67,black,11758711,2.77184377424418926239,Black knight from D7 to F8,
68,white,226309719,54.02362318150699138641,White rook from G1 to G2,
69,black,114419596,26.59426325047388672829,Black king from E8 to E7,
70,white,236857,0.06289559835568070412,White queen from F3 to H3,
71,black,639657,0.16856006486341357231,Black knight from F8 to D7,
72,white,196725,0.04963605711236596107,White knight from D1 to C3,
73,black,135110,0.03389147622510790825,Black rook from H8 to E8,
74,white,111700,0.02838354418054223061,White knight from C3 to D5,
75,black,60343,0.01686807861551642418,Black king from E7 to D6,
76,white,1859927,0.50213862117379903793,White knight from D5 to B6,
77,black,1804678,0.48295697569847106934,Black knight from D7 to B6,
78,white,358420,0.09508675383403897285,White rook from A1 to B1,
79,black,929323,0.24729170557111501694,Black rook from E8 to D8,
80,white,712039,0.18451156932860612869,White rook from B1 to A1,
81,black,693349,0.18595240637660026550,Black bishop from C8 to D7,
82,white,2111159,0.56396663328632712364,White queen from H3 to G3,
83,black,3848024,1.01739152614027261734,Black bishop from D7 to C6,
84,white,1058589,0.27888069255277514458,White pawn from F2 to F3,
85,black,748431,0.20143333077430725098,Black rook from D8 to C8,
86,white,649062,0.17277190135791897774,White pawn from D2 to D4,
87,black,518638,0.14336752938106656075,Black knight from B6 to D7,
88,white,929046,0.24745362997055053711,White rook from A1 to D1,
89,black,1635562,0.43059710599482059479,Black rook from C8 to G8,
90,white,827339,0.22779812570661306381,White pawn from D4 to E5,
91,black,67512,0.01796403992921113968,Black king from D6 to E6,
92,white,38014744,9.06426700297743082047,White rook from D1 to D6,
93,black,337912,0.09103072760626673698,Black king from E6 to E7,
94,white,17209949,4.46294515812769532204,White pawn from E5 to E6,
95,black,7256105,1.88342416193336248398,Black knight from D7 to E5,
96,white,9797550,2.46576360659673810005,White bishop from A3 to C5,
97,black,2669773,0.69303708849474787712,Black pawn from B7 to B6,
98,white,7883791,1.99226229451596736908,White rook from D6 to C6,
99,black,58918,0.01527656707912683487,Black pawn from B6 to C5,
100,white,202825,0.05262317880988121033,White rook from C6 to C7,
101,black,69151,0.01928666839376091957,Black king from E7 to E6,
102,white,283281,0.07734540943056344986,White rook from C7 to A7,
103,black,298256,0.08430963801220059395,Black rook from G8 to F8,
104,white,163194,0.04511458706110715866,White rook from G2 to F2,
105,black,571628,0.15772541984915733337,Black rook from B8 to C8,
106,white,158286,0.04279352538287639618,White pawn from E3 to E4,
107,black,325083,0.08927217684686183929,Black rook from F8 to G8,
108,white,124914,0.03317353595048189163,White queen from G3 to G2,
109,black,149298,0.04103467799723148346,Black bishop from H6 to G7,
110,white,92754,0.02364888833835721016,White rook from A7 to A5,
111,black,148540,0.03835085406899452209,Black pawn from H7 to H6,
112,white,123545,0.03133242391049861908,White pawn from A2 to A4,
113,black,115239,0.03022003173828125000,Black rook from G8 to D8,
114,white,110386,0.02852434664964675903,White queen from G2 to H1,
115,black,128911,0.03281881846487522125,Black king from E6 to D7,
116,white,220990,0.05251623038202524185,White pawn from F3 to F4,
117,black,363488,0.08822824805974960327,Black pawn from G5 to F4,
118,white,210801,0.05127172358334064484,White rook from F2 to F1,
119,black,66567,0.01611413434147834778,Black rook from D8 to F8,
120,white,359225,0.08554546535015106201,White rook from A5 to A7,
121,black,33662,0.00785805331543087959,Black rook from C8 to C7,
122,white,376230,0.08808341110125184059,White rook from A7 to C7,
123,black,7048,0.00173703581094741821,Black king from D7 to C7,
124,white,33098,0.00749105727300047874,White rook from F1 to F4,
125,black,65015,0.01450830698013305664,Black rook from F8 to F7,
126,white,55622,0.01242137094959616661,White knight from H2 to F1,
127,black,37348,0.00826538586989045143,Black king from C7 to B7,
128,white,65121,0.01393230399116873741,White queen from H1 to H4,
129,black,46167,0.01051560975611209869,Black bishop from G7 to H8,
130,white,107971,0.02396176196634769440,White rook from F4 to F5,
131,black,55539,0.01291743200272321701,Black king from B7 to B6,
132,white,74982,0.01726532215252518654,White knight from F1 to G3,
133,black,47822,0.01161967590451240540,Black king from B6 to A6,
134,white,55717,0.01287416974082589149,White rook from F5 to F4,
135,black,37255,0.00889620138332247734,Black bishop from H8 to G7,
136,white,57834,0.01336428569629788399,White king from E1 to D2,
137,black,36121,0.00894190324470400810,Black king from A6 to A7,
138,white,110749,0.02557537984102964401,White knight from G3 to F5,
139,black,52622,0.01271761953830718994,Black bishop from G7 to F8,
140,white,135806,0.03186648990958929062,White knight from F5 to G3,
141,black,51367,0.01207047468051314354,Black bishop from F8 to G7,
142,white,110749,0.02555855503305792809,White bishop from E2 to D3,
143,black,46834,0.01130355894565582275,Black rook from F7 to D7,
144,white,14287,0.00371990865096449852,White rook from F4 to F6,
